Account,Posted dt.,Doc dt.,Doc,Memo/Description,Department,JNL,Debit,Credit,Balance
1001,8/15/2020,8/15/2020,LUX-PRPD-081520,LUX-IMPORT PAYROLL-Import Payroll,,HJ,,9272.74,294415.48
1001,8/15/2020,8/15/2020,LUX-PRPD-081520,LUX-IMPORT PAYROLL-Workers Comp,,HJ,,21.08,294394.4
1001,8/15/2020,8/15/2020,TASC,To record August FSA-TASC withholding-To record August FSA-TASC withholding,,HJ,,2249.81,292144.59
1001,8/17/2020,8/17/2020,1.94E+12,Blue 20/20 Vision Insurance -August Invoice-Blue 20/20 Vision Insurance -August Invoice (Dup?),,HJ,,13.29,292131.3
1001,8/17/2020,8/17/2020,1.94E+12,Blue 20/20 Vision Insurance -August Invoice-Blue 20/20 Vision Insurance -August Invoice (Dup?),,HJ,,20.55,292110.75
1001,8/17/2020,8/17/2020,1.94E+12,Blue 20/20 Vision Insurance -August Invoice-Blue 20/20 Vision Insurance -August Invoice (Dup?),,HJ,,20.55,292090.2
1001,8/17/2020,8/17/2020,1.94E+12,Blue 20/20 Vision Insurance -August Invoice-Blue 20/20 Vision Insurance -August Invoice (Dup?),,HJ,,73.59,292016.61
1001,8/17/2020,8/17/2020,T-Mobile,August T-mobile phone expenses-August T-mobile phone expenses,,HJ,,561.6,291455.01
1001,8/18/2020,8/18/2020,Confianza,Bill.Com Import--,,HJ,,200,291255.01
1001,8/18/2020,8/18/2020,HRKnowledge,HR Outsourcing admin fee-HR Outsourcing admin fee,,HJ,,117.7,291137.31
1001,8/18/2020,8/18/2020,HRKnowledge,HR Outsourcing admin fee-HR Outsourcing admin fee,,HJ,,181.9,290955.41
1001,8/18/2020,8/18/2020,HRKnowledge,HR Outsourcing admin fee-HR Outsourcing admin fee,,HJ,,181.9,290773.51
1001,8/18/2020,8/18/2020,HRKnowledge,HR Outsourcing admin fee-HR Outsourcing admin fee,,HJ,,588.5,290185.01
1001,8/18/2020,8/18/2020,HRKnowledge,HRK Admin fee PD8/14-HRK Admin fee PD8/14,,HJ,,17.6,290167.41
1001,8/18/2020,8/18/2020,HRKnowledge,HRK Admin fee PD8/14-HRK Admin fee PD8/14,,HJ,,27.2,290140.21
1001,8/18/2020,8/18/2020,HRKnowledge,HRK Admin fee PD8/14-HRK Admin fee PD8/14,,HJ,,27.2,290113.01
1001,8/18/2020,8/18/2020,HRKnowledge,HRK Admin fee PD8/14-HRK Admin fee PD8/14,,HJ,,88,290025.01
1001,8/18/2020,8/18/2020,TAG Resources LLC,Employee 401K withholding-Employee 401K withholding,,HJ,,2762.28,287262.73
1001,8/18/2020,8/18/2020,The Hartford,NY State disability insurance-NY State disability insurance,,HJ,,583.46,286679.27
1001,8/19/2020,8/19/2020,Catherine M Tierney,Bill.Com Import--,,HJ,,37.5,286641.77
1001,8/19/2020,8/19/2020,Catherine M Tierney,Bill.Com Import--,,HJ,,87.5,286554.27
1001,8/20/2020,8/20/2020,Bank of America VISA,Concur Payment Bambora-Concur Payment Bambora,,HJ,,2349.41,284204.86
1001,8/21/2020,8/21/2020,ACCURATE BIOMETRICS,Bill.Com Import--,,HJ,,1566.5,282638.36
1001,8/21/2020,8/21/2020,Appcast Inc.,Bill.Com Import--,,HJ,,804.95,281833.41
1001,8/21/2020,8/21/2020,Monivett Acevedo,Imported from reimbursements-home office chair,,HJ,,74.88,281758.53
1001,8/21/2020,8/21/2020,Monivett Acevedo,Imported from reimbursements-home office desk,,HJ,,124.99,281633.54
1001,8/21/2020,8/21/2020,Whiteboard,Bill.Com Import--,,HJ,,7500,274133.54
1001,8/26/2020,8/26/2020,20200826,Online banking transfer from #8984 to #6488-Online banking transfer from #8984 to #6488,,HJ,551000,,825133.54
1001,8/26/2020,8/26/2020,2020-07 Relocation,Bill.Com Import--,,HJ,,875,824258.54
1001,8/26/2020,8/26/2020,Appcast Inc.,Bill.Com Import--,,HJ,,2108,822150.54
1001,8/26/2020,8/26/2020,Eversource,Bill.Com Import-Bill.Com Import,,HJ,,0.66,822149.88
1001,8/26/2020,8/26/2020,Leslie Wade LLC,Bill.Com Import--,,HJ,,6448,815701.88
1001,8/26/2020,8/26/2020,Walnut Street Realty,Bill.Com Import--,,HJ,,2178.87,813523.01
1001,8/27/2020,8/27/2020,City Colleges of Chi,Bill.Com Import--,,HJ,3845,,817368.01
1001,8/27/2020,8/27/2020,Salesforce.org,Bill.Com Import--,,HJ,,43.05,817324.96
1001,8/27/2020,8/27/2020,Salesforce.org,Bill.Com Import--,,HJ,,66.52,817258.44
1001,8/27/2020,8/27/2020,Salesforce.org,Bill.Com Import--,,HJ,,66.52,817191.92
1001,8/27/2020,8/27/2020,Salesforce.org,Bill.Com Import--,,HJ,,215.23,816976.69
1001,8/28/2020,8/28/2020,Abila,Bill.Com Import--,,HJ,,250,816726.69
1001,8/28/2020,8/28/2020,Culture Amp,Bill.Com Import--,,HJ,,9185.31,807541.38
1001,8/28/2020,8/28/2020,Eversource,Bill.Com Import--,,HJ,0.66,,807542.04
1001,8/29/2020,8/29/2020,HRKnowledge,Setup of onboarding expenses for fellows and staffs-Setup of onboarding expenses for fellows,,HJ,,1097.25,806444.79
1001,8/29/2020,8/29/2020,HRKnowledge,Setup of onboarding expenses for fellows and staffs-Setup of onboarding expenses for fellows,,HJ,,1695.75,804749.04
1001,8/29/2020,8/29/2020,HRKnowledge,Setup of onboarding expenses for fellows and staffs-Setup of onboarding expenses for fellows,,HJ,,1695.75,803053.29
1001,8/29/2020,8/29/2020,HRKnowledge,Setup of onboarding expenses for fellows and staffs-Setup of onboarding expenses for fellows,,HJ,,5486.25,797567.04
1001,8/29/2020,8/29/2020,HRKnowledge,Setup of onboarding expenses for fellows and staffs-Setup of onboarding expenses for fellows and staffs,,HJ,,3325,794242.04
1001,8/29/2020,8/29/2020,HRKnowledge,Setup of onboarding expenses for fellows and staffs-Setup of onboarding expenses for fellows and staffs,,HJ,,3325,790917.04
1001,8/29/2020,8/29/2020,HRKnowledge,Setup of onboarding expenses for fellows and staffs-Setup of onboarding expenses for fellows and staffs,,HJ,,3325,787592.04
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,699.08,786892.96
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,709.48,786183.48
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,1734.34,784449.14
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,2119.29,782329.85
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,3086.31,779243.54
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,3642.78,775600.76
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,4064.67,771536.09
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,4710.84,766825.25
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,4963.4,761861.85
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,8036.11,753825.74
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,8391.79,745433.95
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,10687.45,734746.5
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,10982.13,723764.37
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,16021.18,707743.19
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,16887.51,690855.68
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,30822.74,660032.94
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,43299.08,616733.86
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Import Payroll,,HJ,,83757.1,532976.76
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Wage Pay increase place holder,,HJ,,53000.33,479976.43
1001,8/31/2020,8/31/2020,82L-PRPD-083120,82L-PRPD-083120 -IMPORT PAYROLL-Workers Comp,,HJ,,758.84,479217.59
1001,8/31/2020,8/31/2020,Abila,Bill.Com Import--,,HJ,,110,479107.59
1001,8/31/2020,8/31/2020,LUX-PRPD-083120,LUX-PRPD-083120 -Payroll-Net Pay & Taxes,,HJ,,1159.14,477948.45
1001,8/31/2020,8/31/2020,LUX-PRPD-083120,LUX-PRPD-083120 -Payroll-Net Pay & Taxes,,HJ,,5888.26,472060.19
1001,8/31/2020,8/31/2020,LUX-PRPD-083120,LUX-PRPD-083120 -Payroll-Net Pay & Taxes,,HJ,,19700.72,452359.47
1001,8/31/2020,8/31/2020,LUX-PRPD-083120,LUX-PRPD-083120 -Payroll-Net Pay & Taxes Net Pay & Taxes,,HJ,,102161.65,350197.82
1001,8/31/2020,8/31/2020,LUX-PRPD-083120,LUX-PRPD-083120 -Payroll-Workers Comp Exp: Pay-by-pay,,HJ,,211.04,349986.78
1001,8/31/2020,8/31/2020,Tiffany Cardona,Bill.Com Import--,,HJ,,2499.6,347487.18
1001,8/31/2020,8/31/2020,VIGOROUS INT.,Bill.Com Import--,,HJ,,7062,340425.18
1001,9/1/2020,9/1/2020,BCBS,BCBS - September 82L Invoices-BCBS - September 82L Invoices,,HJ,0.46,,340425.64
1001,9/1/2020,9/1/2020,BCBS,BCBS - September 82L Invoices-BCBS - September 82L Invoices,,HJ,,81.81,340343.83
1001,9/1/2020,9/1/2020,BCBS,BCBS - September 82L Invoices-BCBS - September 82L Invoices,,HJ,,112.88,340230.95
1001,9/1/2020,9/1/2020,BCBS,BCBS - September 82L Invoices-BCBS - September 82L Invoices,,HJ,,306.35,339924.6
1001,9/1/2020,9/1/2020,BCBS,BCBS - September 82L Invoices-BCBS - September 82L Invoices,,HJ,,330.83,339593.77
1001,9/1/2020,9/1/2020,BCBS,BCBS - September 82L Invoices-BCBS - September 82L Invoices,,HJ,615.53,,340209.3
1001,9/1/2020,9/1/2020,BCBS,BCBS - September 82L Invoices-BCBS - September 82L Invoices,,HJ,,798.11,339411.19
1001,9/1/2020,9/1/2020,BCBS,BCBS - September 82L Invoices-BCBS - September 82L Invoices,,HJ,,1253.75,338157.44
1001,9/1/2020,9/1/2020,BCBS,BCBS - September 82L Invoices-BCBS - September 82L Invoices,,HJ,,1473.68,336683.76
1001,9/1/2020,9/1/2020,BCBS,BCBS - September 82L Invoices-BCBS - September 82L Invoices,,HJ,,3580.26,333103.5
1001,9/1/2020,9/1/2020,BCBS,BCBS - September 82L Invoices-BCBS - September 82L Invoices,,HJ,,8009.16,325094.34
1001,9/1/2020,9/1/2020,BCBS,BCBS - September 82L Invoices-BCBS - September 82L Invoices,,HJ,,9714.34,315380
1001,9/1/2020,9/1/2020,BCBS,BCBS - September 82L Invoices-BCBS - September 82L Invoices,,HJ,10333.22,,325713.22
1001,9/1/2020,9/1/2020,BCBS,BCBS - September 82L Invoices-BCBS - September 82L Invoices,,HJ,,13204.53,312508.69
1001,9/1/2020,9/1/2020,TASC,Employee TASC withdrawn-Employee TASC withdrawn,,HJ,,1360.41,311148.28
1001,9/2/2020,9/2/2020,20200902,Direct Deposit returns for Milford Chavous & Joshua Lewis Cassidy-Direct Deposit returns for Milford Chavous & Joshua Lewis Cassidy,,HJ,2691.45,,313839.73
1001,9/2/2020,9/2/2020,HRKnowledge,HR Outsourcing admin fee-HR Outsourcing admin fee for fellows-pd 8/31,,HJ,,137.5,313702.23
1001,9/2/2020,9/2/2020,HRKnowledge,HR Outsourcing admin fee-HR Outsourcing admin fee for fellows-pd 8/31,,HJ,,212.5,313489.73
1001,9/2/2020,9/2/2020,HRKnowledge,HR Outsourcing admin fee-HR Outsourcing admin fee for fellows-pd 8/31,,HJ,,212.5,313277.23
1001,9/2/2020,9/2/2020,HRKnowledge,HR Outsourcing admin fee-HR Outsourcing admin fee for fellows-pd 8/31,,HJ,,687.5,312589.73
1001,9/2/2020,9/2/2020,HRKnowledge,HRK Admin fee and 401K loss earnings-HRK Admin fee and 401K loss earnings for staffs,,HJ,,1643.83,310945.9
1001,9/2/2020,9/2/2020,JE-21-0031,Blue 20/20 Vision Insurance - September Inv-Blue 20/20 Vision Insurance -September Invoice,,HJ,,7.11,310938.79
1001,9/2/2020,9/2/2020,JE-21-0031,Blue 20/20 Vision Insurance - September Inv-Blue 20/20 Vision Insurance -September Invoice,,HJ,,7.11,310931.68
1001,9/2/2020,9/2/2020,JE-21-0031,Blue 20/20 Vision Insurance - September Inv-Blue 20/20 Vision Insurance -September Invoice,,HJ,,28.44,310903.24
1001,9/2/2020,9/2/2020,JE-21-0031,Blue 20/20 Vision Insurance - September Inv-Blue 20/20 Vision Insurance -September Invoice,,HJ,,28.44,310874.8
1001,9/2/2020,9/2/2020,JE-21-0031,Blue 20/20 Vision Insurance - September Inv-Blue 20/20 Vision Insurance -September Invoice,,HJ,,35.55,310839.25
1001,9/2/2020,9/2/2020,JE-21-0031,Blue 20/20 Vision Insurance - September Inv-Blue 20/20 Vision Insurance -September Invoice,,HJ,,35.55,310803.7
1001,9/2/2020,9/2/2020,JE-21-0031,Blue 20/20 Vision Insurance - September Inv-Blue 20/20 Vision Insurance -September Invoice,,HJ,,35.55,310768.15
1001,9/2/2020,9/2/2020,JE-21-0031,Blue 20/20 Vision Insurance - September Inv-Blue 20/20 Vision Insurance -September Invoice,,HJ,,69.68,310698.47
1001,9/2/2020,9/2/2020,TAG Resources LLC,Employee 401K withholding-Employee 401K withholding,,HJ,,2762.28,307936.19
1001,9/2/2020,9/2/2020,Whiteboard,Bill.Com Import--,,HJ,,10000,297936.19
1001,9/3/2020,9/3/2020,Julie Balfour,Bill.Com Import--,,HJ,,3333.33,294602.86
1001,9/4/2020,9/4/2020,20200904,Cash Received from Facebook-Cash Received from Facebook,,HJ,140,,294742.86
1001,9/4/2020,9/4/2020,Bank of America VISA,BofA CC Transactions August Payments-BofA CC Transaction August Payment,,HJ,,264.99,294477.87
1001,9/4/2020,9/4/2020,Bank of America VISA,BofA CC Transactions August Payments-BofA CC Transaction August Payment,,HJ,,719.26,293758.61
1001,9/4/2020,9/4/2020,Bank of America VISA,BofA CC Transactions August Payments-BofA CC Transaction August Payment,,HJ,,2624,291134.61
1001,9/4/2020,9/4/2020,Bank of America VISA,BofA CC Transactions August Payments-BofA CC Transaction August Payment,,HJ,,3395.14,287739.47
1001,9/4/2020,9/4/2020,Bank of America VISA,BofA CC Transactions August Payments-BofA CC Transaction August Payment,,HJ,,9193.8,278545.67
1001,9/4/2020,9/4/2020,Bank of America VISA,BofA CC Transactions August Payments-BofA CC Transaction August Payment,,HJ,,11186.79,267358.88
1001,9/4/2020,9/4/2020,Bank of America VISA,BofA CC Transactions August Payments-BofA CC Transaction August Payment,,HJ,,15240.51,252118.37
1001,9/4/2020,9/4/2020,Bank of America VISA,BofA CC Transactions August Payments-BofA CC Transaction August Payment,,HJ,,37961.17,214157.2
1001,9/4/2020,9/4/2020,WALTON,Received Walton Family Foundation Payment-Received Walton Family Foundation Payment,,HJ,200000,,414157.2
1001,9/8/2020,9/8/2020,20200908,Called back Kai English the Direct Deposit for a mistake PR-Called back Kai English the Direct Deposit for a mistake PR,,HJ,874.75,,415031.95
1001,9/8/2020,9/8/2020,Comcast,September Internet expenses-Comcast-September Internet expenses-Comcast,,HJ,,139.55,414892.4
1001,9/8/2020,9/8/2020,Eversource,September electricity expense-September electricity expense,,HJ,,38.74,414853.66
1001,9/9/2020,9/9/2020,Hannah Gibbs,Bill.Com Import--,,HJ,,51.63,414802.03
1001,9/9/2020,9/9/2020,Inspire Business Cen,Jackson Center September rent-Jackson Center September rent,,HJ,,500,414302.03
1001,9/9/2020,9/9/2020,Kalli Ann Hale,Bill.Com Import--,,HJ,,45.52,414256.51
1001,9/9/2020,9/9/2020,MCGRAW HILL,Bill.Com Import--,,HJ,,2885.05,411371.46
1001,9/9/2020,9/9/2020,MCGRAW HILL,Bill.Com Import--,,HJ,,4458.65,406912.81
1001,9/9/2020,9/9/2020,MCGRAW HILL,Bill.Com Import--,,HJ,,4458.65,402454.16
1001,9/9/2020,9/9/2020,MCGRAW HILL,Bill.Com Import--,,HJ,,14425.09,388029.07
1001,9/9/2020,9/9/2020,Michael Westphal,Bill.Com Import--,,HJ,,46.6,387982.47
1001,9/9/2020,9/9/2020,Nafepa,Bill.Com Import--,,HJ,,2000,385982.47
1001,9/9/2020,9/9/2020,TASC,Bill.Com Import--,,HJ,,1250.94,384731.53
1001,9/10/2020,9/10/2020,20200910,Transfer from #8984 to #6488-Transfer from #8984 to #6488,,HJ,250000,,634731.53
1001,9/10/2020,9/10/2020,BCBS,BCBS - September LUX Invoices-BCBS - September LUX Invoices,,HJ,,143.49,634588.04
1001,9/10/2020,9/10/2020,BCBS,BCBS - September LUX Invoices-BCBS - September LUX Invoices,,HJ,,485.94,634102.1
1001,9/10/2020,9/10/2020,BCBS,BCBS - September LUX Invoices-BCBS - September LUX Invoices,,HJ,,1434.9,632667.2
1001,9/10/2020,9/10/2020,BCBS,BCBS - September LUX Invoices-BCBS - September LUX Invoices,,HJ,,1561.29,631105.91
1001,9/10/2020,9/10/2020,BCBS,BCBS - September LUX Invoices-BCBS - September LUX Invoices,,HJ,,1561.29,629544.62
1001,9/10/2020,9/10/2020,BCBS,BCBS - September LUX Invoices-BCBS - September LUX Invoices,,HJ,,14005.58,615539.04
1001,9/10/2020,9/10/2020,HRKnowledge,Virtual HR: Essentials Q4-Oct-Dec 2020-Virtual HR: Essentials Q4-Oct-Dec 2020,,HJ,,3000,612539.04
1001,9/10/2020,9/10/2020,Monivett Acevedo,Imported from reimbursements-Gates meeting with Director of Grants for EOY report,,HJ,,505.07,612033.97
1001,9/10/2020,9/10/2020,Verizon,September Mifi devices for fellows-September Mifi devices for fellows,,HJ,,450.8,611583.17
1001,9/11/2020,9/11/2020,ADP,ADP PR process fees for fellows-ADP PR process fees for fellows,,HJ,,55.54,611527.63
1001,9/11/2020,9/11/2020,ADP,ADP PR process fees for fellows-ADP PR process fees for fellows,,HJ,,85.84,611441.79
1001,9/11/2020,9/11/2020,ADP,ADP PR process fees for fellows-ADP PR process fees for fellows,,HJ,,85.84,611355.95
1001,9/11/2020,9/11/2020,ADP,ADP PR process fees for fellows-ADP PR process fees for fellows,,HJ,,277.73,611078.22
1001,9/11/2020,9/11/2020,ADP,ADP PR time and attendance fees-ADP PR time and attendance fees,,HJ,,3327.07,607751.15
1001,9/14/2020,9/14/2020,HRKnowledge,ACH for Jeanette Croen's salary-ACH for Jeanette Croen's salary,,HJ,,837.68,606913.47
1001,9/15/2020,9/15/2020,91520,82L-IMPORT PAYROLL-IMPORT PAYROLL -ADP WAGE PAY DES:WAGE PAY ID:25005811449882L on 9.16.20,,HJ,,3333.21,603580.26
1001,9/15/2020,9/15/2020,91520,82L-IMPORT PAYROLL-Import Payroll,,HJ,,326.04,603254.22
1001,9/15/2020,9/15/2020,91520,82L-IMPORT PAYROLL-Import Payroll,,HJ,,735.21,602519.01
1001,9/15/2020,9/15/2020,91520,82L-IMPORT PAYROLL-Import Payroll,,HJ,,3799.46,598719.55
1001,9/15/2020,9/15/2020,91520,82L-IMPORT PAYROLL-Import Payroll,,HJ,,5843.9,592875.65
1001,9/15/2020,9/15/2020,91520,82L-IMPORT PAYROLL-Import Payroll,,HJ,,6588.36,586287.29
1001,9/15/2020,9/15/2020,91520,82L-IMPORT PAYROLL-Import Payroll,,HJ,,9751.44,576535.85
1001,9/15/2020,9/15/2020,91520,82L-IMPORT PAYROLL-Import Payroll,,HJ,,16268.69,560267.16
1001,9/15/2020,9/15/2020,91520,82L-IMPORT PAYROLL-Import Payroll,,HJ,,18167.13,542100.03
1001,9/15/2020,9/15/2020,91520,82L-IMPORT PAYROLL-Import Payroll,,HJ,,55457.18,486642.85
1001,9/15/2020,9/15/2020,91520,82L-IMPORT PAYROLL-Import Payroll,,HJ,,88121.02,398521.83
1001,9/15/2020,9/15/2020,91520,82L-IMPORT PAYROLL-Import Payroll,,HJ,,98839.02,299682.81
1001,9/15/2020,9/15/2020,20200915,Transfer from #8984 to #6488-Transfer from #8984 to #6488,,HJ,99000,,398682.81
1001,9/15/2020,9/15/2020,Confianza,Bill.Com Import--,,HJ,,200,398482.81
1001,9/15/2020,9/15/2020,Feinberg Hanson,Bill.Com Import--,,HJ,,9136.77,389346.04
1001,9/15/2020,9/15/2020,Impact Catalysts,Bill.Com Import--,,HJ,,5000,384346.04
1001,9/15/2020,9/15/2020,LUX-PRPD-091520,LUX-PRPD-091520-LUX-PRPD-091520 -Payroll,,HJ,,210.36,384135.68
1001,9/15/2020,9/15/2020,LUX-PRPD-091520,LUX-PRPD-091520-LUX-PRPD-091520 -Payroll,,HJ,,4907.13,379228.55
1001,9/15/2020,9/15/2020,LUX-PRPD-091520,LUX-PRPD-091520-LUX-PRPD-091520 -Payroll,,HJ,,19210.86,360017.69
1001,9/15/2020,9/15/2020,LUX-PRPD-091520,LUX-PRPD-091520-LUX-PRPD-091520 -Payroll,,HJ,,100657.74,259359.95
1001,9/16/2020,9/16/2020,20200916,Transfer from #8984 to #6488-Transfer from #8984 to #6488,,HJ,250000,,509359.95
1001,9/16/2020,9/16/2020,TAG Resources LLC,Employee 401K withholding-Employee 401K withholding,,HJ,,3025.73,506334.22
1001,9/16/2020,9/16/2020,TASC,Employee TASC withdrawn 9-15-Employee TASC withdrawn 9-15,,HJ,,1635.75,504698.47
1001,9/17/2020,9/17/2020,T-Mobile,August phone expenses for fellows-August phone expenses for fellows,,HJ,,61.78,504636.69
1001,9/17/2020,9/17/2020,T-Mobile,August phone expenses for fellows-August phone expenses for fellows,,HJ,,95.47,504541.22
1001,9/17/2020,9/17/2020,T-Mobile,August phone expenses for fellows-August phone expenses for fellows,,HJ,,95.47,504445.75
1001,9/17/2020,9/17/2020,T-Mobile,August phone expenses for fellows-August phone expenses for fellows,,HJ,,308.88,504136.87
1001,9/21/2020,9/21/2020,Appcast Inc.,Bill.Com Import--,,HJ,,7373.75,496763.12
1001,9/22/2020,9/22/2020,ACCURATE BIOMETRICS,Bill.Com Import--,,HJ,,3253.5,493509.62
1001,9/22/2020,9/22/2020,HRKnowledge,Setup of ADP pre-hire onboarding-Setup of ADP pre-hire onboarding,,HJ,,412.76,493096.86
1001,9/22/2020,9/22/2020,HRKnowledge,Setup of ADP pre-hire onboarding-Setup of ADP pre-hire onboarding,,HJ,,637.93,492458.93
1001,9/22/2020,9/22/2020,HRKnowledge,Setup of ADP pre-hire onboarding-Setup of ADP pre-hire onboarding,,HJ,,637.93,491821
1001,9/22/2020,9/22/2020,HRKnowledge,Setup of ADP pre-hire onboarding-Setup of ADP pre-hire onboarding,,HJ,,2063.88,489757.12
1001,9/22/2020,9/22/2020,HRKnowledge,HRK admin fee for fellows-HRK admin fee for fellows,,HJ,,135.3,489621.82
1001,9/22/2020,9/22/2020,HRKnowledge,HRK admin fee for fellows-HRK admin fee for fellows,,HJ,,209.1,489412.72
1001,9/22/2020,9/22/2020,HRKnowledge,HRK admin fee for fellows-HRK admin fee for fellows,,HJ,,209.1,489203.62
1001,9/22/2020,9/22/2020,HRKnowledge,HRK admin fee for fellows-HRK admin fee for fellows,,HJ,,676.5,488527.12
1001,9/22/2020,9/22/2020,Salesforce.org,Bill.Com Import--,,HJ,,85.8,488441.32
1001,9/22/2020,9/22/2020,Salesforce.org,Bill.Com Import--,,HJ,,132.6,488308.72
1001,9/22/2020,9/22/2020,Salesforce.org,Bill.Com Import--,,HJ,,132.6,488176.12
1001,9/22/2020,9/22/2020,Salesforce.org,Bill.Com Import--,,HJ,,429,487747.12
1001,9/22/2020,9/22/2020,Whiteboard,Bill.Com Import--,,HJ,,8191.65,479555.47
1001,9/22/2020,9/22/2020,Woot Math Inc,Bill.Com Import--,,HJ,,52437.74,427117.73
1001,9/22/2020,9/22/2020,Woot Math Inc,Bill.Com Import--,,HJ,,85324.32,341793.41
1001,9/23/2020,9/23/2020,HRKnowledge,HR Outsourcing admin fee for staff PD9/15-HR Outsourcing admin fee for staff PD9/15,,HJ,,1420,340373.41
1001,9/23/2020,9/23/2020,iaklestad,Imported from reimbursements-Recruitment Call,,HJ,,89.64,340283.77
1001,9/23/2020,9/23/2020,The Hanover Ins,Bill.Com Import--,,HJ,,5864.25,334419.52
